BuildingType,PrimaryPropertyType,Neighborhood,NumberofBuildings,NumberofFloors,PropertyGFATotal,ENERGYSTARScore,SiteEnergyUse(kBtu),TotalGHGEmissions,BuildingAge_rescaled,GFABuildingNormalised,GFAParkingNormalised,GFAPerBuilding,GFAPerFloor,Electricity_ratio,Natural_gas_ratio,SteamUse_ratio
NonResidential,Retail Store,DELRIDGE,1.0,1.0,102500.0,81.0,7305474.0,158.55,15,1.0,0.0,102500.0,102500.0,0.68071,0.31929,0.0
NonResidential,Other,NORTHEAST,1.0,6.0,361398.0,,8915523.0,119.92,5,0.24488,0.75512,361398.0,60233.0,0.85958,0.14042,0.0
NonResidential,Supermarket / Grocery Store,GREATER DUWAMISH,1.0,1.0,50785.0,57.0,7439009.0,195.43,45,1.0,0.0,50785.0,50785.0,0.58171,0.41829,0.0
NonResidential,Small- and Mid-Sized Office,Delridge,1.0,3.0,85126.0,1.0,37951708.0,166.13,80,1.0,0.0,85126.0,28375.333,0.49036,0.01805,0.0
NonResidential,Other,North,1.0,5.0,303255.0,,11077140.0,99.14,10,0.93464,0.06536,303255.0,60651.0,0.95712,0.04288,0.0
NonResidential,Distribution Center,GREATER DUWAMISH,1.0,1.0,411584.0,43.0,15091579.0,455.39,25,1.0,0.0,411584.0,411584.0,0.49709,0.50291,0.0
NonResidential,Mixed Use Property,DOWNTOWN,1.0,4.0,73320.0,,1141189.75,29.16,105,1.0,0.0,73320.0,18330.0,0.59734,0.40266,0.0
NonResidential,Large Office,MAGNOLIA / QUEEN ANNE,1.0,4.0,242686.0,77.0,9683979.0,67.51,0,0.58722,0.41278,242686.0,60671.5,1.0,0.0,0.0
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,6.0,95760.0,83.0,5392617.5,74.45,110,0.83459,0.16541,95760.0,15960.0,0.85188,0.14812,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1.0,1.0,179413.0,57.0,3459543.0,24.12,65,1.0,0.0,179413.0,179413.0,1.0,0.0,0.0
NonResidential,Warehouse,GREATER DUWAMISH,0.0,1.0,65288.0,,605971.1875,4.22,90,1.0,0.0,46261.5,65288.0,1.0,0.0,0.0
NonResidential,Warehouse,Delridge,1.0,1.0,170632.0,98.0,602245.0,4.2,45,1.0,0.0,170632.0,170632.0,1.0,0.0,0.0
NonResidential,Large Office,MAGNOLIA / QUEEN ANNE,1.0,10.0,381511.0,87.0,11410228.0,106.12,15,1.0,0.0,381511.0,38151.1,0.94952,0.05048,0.0
NonResidential,Large Office,DOWNTOWN,1.0,17.0,413264.0,91.0,13631141.0,95.03,0,0.66584,0.33416,413264.0,24309.647,1.0,0.0,0.0
NonResidential,Mixed Use Property,NORTHEAST,1.0,6.0,122400.0,63.0,4865551.5,79.39,0,0.55637,0.44363,122400.0,20400.0,0.79746,0.20254,0.0
NonResidential,Retail Store,NORTHEAST,1.0,2.0,93803.0,,5453438.5,110.41,55,1.0,0.0,93803.0,46901.5,0.71227,0.28773,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1.0,2.0,123000.0,47.0,3004271.0,20.94,45,1.0,0.0,123000.0,61500.0,1.0,0.0,0.0
NonResidential,Medical Office,EAST,1.0,5.0,275130.0,70.0,9941308.0,69.3,5,0.58936,0.41064,275130.0,55026.0,1.0,0.0,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1.0,1.0,60448.0,90.0,1052244.75,27.24,30,1.0,0.0,60448.0,60448.0,0.59003,0.40997,0.0
NonResidential,Hospital,EAST,7.0,14.0,1765970.0,54.0,291614432.0,12307.16,15,1.0,0.0,252281.429,126140.714,0.47787,0.05938,0.46275
NonResidential,Other,MAGNOLIA / QUEEN ANNE,3.0,4.0,62600.0,,11147342.0,406.04,80,1.0,0.0,20866.667,15650.0,0.36162,0.63838,0.0
NonResidential,Mixed Use Property,EAST,1.0,4.0,77412.0,,2655387.5,20.85,5,0.72082,0.27918,77412.0,19353.0,0.98094,0.01906,0.0
NonResidential,Medical Office,EAST,1.0,5.0,289419.0,59.0,12731388.0,133.5,20,0.45008,0.54992,289419.0,57883.8,0.92382,0.07618,0.0
NonResidential,Other,NORTH,1.0,5.0,90266.0,18.0,7771933.5,54.18,20,1.0,0.0,90266.0,18053.2,1.0,0.0,0.0
NonResidential,Warehouse,Ballard,1.0,4.0,87332.0,87.0,1165598.875,14.49,5,0.92605,0.07395,87332.0,21833.0,0.88165,0.11835,0.0
NonResidential,Hotel,EAST,1.0,6.0,150545.0,28.0,13410041.0,453.76,5,0.66776,0.33224,150545.0,25090.833,0.41771,0.58229,0.0
NonResidential,Other,MAGNOLIA / QUEEN ANNE,1.0,5.0,141718.0,,19085174.0,341.23,10,1.0,0.0,141718.0,28343.6,0.76359,0.23641,0.0
NonResidential,Hotel,MAGNOLIA / QUEEN ANNE,1.0,5.0,111856.0,8.0,9444484.0,278.97,0,0.80982,0.19018,111856.0,22371.2,0.51091,0.48909,0.0
NonResidential,Warehouse,EAST,1.0,4.0,132828.0,83.0,1083729.625,7.56,20,1.0,0.0,132828.0,33207.0,1.0,0.0,0.0
NonResidential,Warehouse,DELRIDGE,1.0,1.0,70400.0,1.0,13962749.0,284.01,40,1.0,0.0,70400.0,70400.0,0.71025,0.28975,0.0
NonResidential,Retail Store,NORTHWEST,1.0,1.0,101830.0,60.0,10713006.0,295.12,15,1.0,0.0,101830.0,101830.0,0.55403,0.44597,0.0
NonResidential,University,CENTRAL,2.0,4.0,114000.0,,7575080.0,109.71,35,1.0,0.0,57000.0,28500.0,0.83719,0.16281,0.0
SPS-District K-12,Other,GREATER DUWAMISH,1.0,3.0,338063.0,,20675922.0,259.49,5,1.0,0.0,338063.0,112687.667,0.87908,0.12092,0.0
NonResidential,Warehouse,SOUTHWEST,1.0,1.0,152365.0,88.0,1069749.75,13.07,45,1.0,0.0,152365.0,152365.0,0.88638,0.11362,0.0
NonResidential,Medical Office,CENTRAL,1.0,6.0,320946.0,57.0,25471308.0,189.85,100,1.0,0.0,320946.0,53491.0,0.98955,0.01045,0.0
NonResidential,Retail Store,GREATER DUWAMISH,1.0,1.0,74178.0,,5402181.0,134.82,50,1.0,0.0,74178.0,74178.0,0.61018,0.38982,0.0
NonResidential,Warehouse,NORTH,1.0,4.0,80360.0,96.0,686019.1875,16.27,20,1.0,0.0,80360.0,20090.0,0.63704,0.36296,0.0
NonResidential,Supermarket / Grocery Store,EAST,1.0,3.0,119190.0,71.0,10077532.0,267.0,15,1.0,0.0,119190.0,39730.0,0.57687,0.42313,0.0
NonResidential,Other,GREATER DUWAMISH,1.0,2.0,51856.0,,1938613.125,13.51,0,1.0,0.0,51856.0,25928.0,1.0,0.0,0.0
NonResidential,Mixed Use Property,GREATER DUWAMISH,1.0,3.0,66138.0,3.0,7070998.5,49.29,90,0.8097,0.1903,66138.0,22046.0,1.0,0.0,0.0
NonResidential,Large Office,NORTHEAST,1.0,3.0,113944.0,1.0,17880184.0,128.73,50,0.57426,0.42574,113944.0,37981.333,0.99505,0.00495,0.0
NonResidential,Worship Facility,NORTHEAST,1.0,2.0,22220.0,90.0,778355.8125,31.74,50,1.0,0.0,22220.0,11110.0,0.26731,0.73269,0.0
NonResidential,Mixed Use Property,GREATER DUWAMISH,1.0,1.0,44700.0,,2042771.0,30.52,45,1.0,0.0,44700.0,44700.0,0.82729,0.17271,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1.0,1.0,44100.0,1.0,1618916.375,11.29,35,1.0,0.0,44100.0,44100.0,1.0,0.0,0.0
NonResidential,Distribution Center,GREATER DUWAMISH,1.0,1.0,27800.0,13.0,1224186.25,24.39,45,1.0,0.0,27800.0,27800.0,0.71934,0.28066,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1.0,1.0,46340.0,3.0,2564004.0,17.87,10,1.0,0.0,46340.0,46340.0,1.0,0.0,0.0
Campus,Other,GREATER DUWAMISH,3.0,1.0,22800.0,,2222097.5,101.5,15,1.0,0.0,7600.0,22800.0,0.16112,0.83888,0.0
NonResidential,Small- and Mid-Sized Office,CENTRAL,1.0,3.0,38460.0,69.0,1950713.25,36.02,100,1.0,0.0,38460.0,12820.0,0.75084,0.24916,0.0
NonResidential,Worship Facility,NORTHWEST,1.0,2.0,21022.0,54.0,945245.625,43.84,85,1.0,0.0,21022.0,10511.0,0.14589,0.85411,0.0
NonResidential,Distribution Center,GREATER DUWAMISH,1.0,1.0,48001.0,49.0,2143650.75,86.46,40,1.0,0.0,48001.0,48001.0,0.2769,0.7231,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1.0,1.0,26380.0,,509124.0,3.58,30,1.0,0.0,26380.0,26380.0,0.99861,0.00139,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1.0,1.0,37351.0,10.0,2559461.75,77.04,40,1.0,0.0,37351.0,37351.0,0.49872,0.50128,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1.0,1.0,30375.0,73.0,345866.6875,2.41,30,1.0,0.0,30375.0,30375.0,1.0,0.0,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1.0,1.0,30004.0,,369291.5,2.57,30,1.0,0.0,30004.0,30004.0,1.0,0.0,0.0
NonResidential,Other,NORTHEAST,1.0,3.0,39971.0,,10960107.0,416.07,80,1.0,0.0,39971.0,13323.667,0.32832,0.67168,0.0
NonResidential,Worship Facility,BALLARD,1.0,2.0,33589.0,90.0,509836.1875,21.93,95,1.0,0.0,33589.0,16794.5,0.21894,0.78105,0.0
NonResidential,Small- and Mid-Sized Office,BALLARD,1.0,3.0,43500.0,46.0,3220635.25,22.65,30,1.0,0.0,43500.0,14500.0,0.99868,0.00132,0.0
NonResidential,Small- and Mid-Sized Office,BALLARD,1.0,2.0,28492.0,12.0,1896298.875,37.78,30,1.0,0.0,28492.0,14246.0,0.71927,0.28073,0.0
NonResidential,Small- and Mid-Sized Office,BALLARD,1.0,3.0,22325.0,,1401315.875,9.77,45,1.0,0.0,22325.0,7441.667,1.0,0.0,0.0
NonResidential,Restaurant,BALLARD,1.0,3.0,22719.0,,1358519.0,9.47,30,1.0,0.0,22719.0,7573.0,1.0,0.0,0.0
NonResidential,Laboratory,DOWNTOWN,1.0,2.0,44588.0,,7251589.0,50.55,65,0.50659,0.49341,44588.0,22294.0,1.0,0.0,0.0
NonResidential,Retail Store,DOWNTOWN,1.0,2.0,147545.0,69.0,6787070.0,169.75,90,1.0,0.0,147545.0,73772.5,0.60903,0.39097,0.0
Nonresidential COS,Other,NORTH,1.0,2.0,21462.0,,1114384.625,7.77,85,1.0,0.0,21462.0,10731.0,1.0,0.0,0.0
NonResidential,Other,NORTHWEST,1.0,2.0,28072.0,,1362523.0,63.48,90,1.0,0.0,28072.0,14036.0,0.14124,0.85876,0.0
NonResidential,Restaurant,DOWNTOWN,1.0,2.0,31020.0,,4970047.0,207.6,55,1.0,0.0,31020.0,15510.0,0.24579,0.75421,0.0
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,2.0,21600.0,,1636649.125,29.62,90,1.0,0.0,21600.0,10800.0,0.75886,0.24114,0.0
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,5.0,61825.0,59.0,4322873.0,141.2,35,0.78455,0.21545,61825.0,12365.0,0.44315,0.55685,0.0
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,3.0,64630.0,96.0,1408291.375,9.82,65,1.0,0.0,64630.0,21543.333,1.0,0.0,0.0
NonResidential,Worship Facility,DOWNTOWN,1.0,2.0,20920.0,15.0,1042108.5,42.19,60,1.0,0.0,20920.0,10460.0,0.27353,0.72647,0.0
NonResidential,Worship Facility,SOUTHWEST,1.0,2.0,22128.0,94.0,608359.6875,25.24,85,1.0,0.0,22128.0,11064.0,0.252,0.748,0.0
NonResidential,Retail Store,NORTHWEST,1.0,1.0,48139.0,98.0,859236.625,24.02,40,1.0,0.0,48139.0,48139.0,0.54514,0.45486,0.0
NonResidential,Worship Facility,SOUTHWEST,1.0,2.0,21364.0,86.0,965651.125,43.8,60,1.0,0.0,21364.0,10682.0,0.16799,0.83201,0.0
NonResidential,University,DOWNTOWN,1.0,2.0,28923.0,,439311.9063,15.27,15,1.0,0.0,28923.0,14461.5,0.39782,0.60218,0.0
NonResidential,University,DOWNTOWN,1.0,3.0,21600.0,,323739.4063,6.33,80,1.0,0.0,21600.0,7200.0,0.72758,0.27242,0.0
NonResidential,Retail Store,NORTHEAST,1.0,1.0,25735.0,82.0,1169394.875,18.1,15,1.0,0.0,25735.0,25735.0,0.81555,0.18445,0.0
NonResidential,Retail Store,NORTHEAST,1.0,2.0,25862.0,20.0,4801472.0,154.17,55,1.0,0.0,25862.0,12931.0,0.45518,0.54482,0.0
NonResidential,Retail Store,NORTHEAST,1.0,2.0,49965.0,82.0,3377209.75,29.54,5,1.0,0.0,49965.0,24982.5,0.9615,0.0385,0.0
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,2.0,20028.0,95.0,511797.4063,14.22,80,1.0,0.0,20028.0,10014.0,0.70351,0.0,0.29649
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,7.0,23622.0,100.0,552007.5,9.95,110,1.0,0.0,23622.0,3374.571,0.76058,0.23942,0.0
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,3.0,23563.0,67.0,883197.6875,6.16,105,1.0,0.0,23563.0,7854.333,1.0,0.0,0.0
NonResidential,Mixed Use Property,DOWNTOWN,1.0,3.0,28600.0,,1062722.625,24.25,105,1.0,0.0,28600.0,9533.333,0.65659,0.34341,0.0
NonResidential,Mixed Use Property,DOWNTOWN,1.0,2.0,38539.0,55.0,2186018.5,15.24,30,0.67879,0.32121,38539.0,19269.5,1.0,0.0,0.0
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,5.0,26840.0,24.0,1989287.0,13.87,105,1.0,0.0,26840.0,5368.0,1.0,0.0,0.0
NonResidential,Retail Store,DOWNTOWN,1.0,2.0,46800.0,86.0,1245187.5,8.68,105,1.0,0.0,46800.0,23400.0,1.0,0.0,0.0
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,3.0,63990.0,51.0,2067352.5,14.63,30,0.58368,0.41632,63990.0,21330.0,0.99771,0.00229,0.0
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,3.0,28800.0,50.0,1345025.75,28.81,100,1.0,0.0,28800.0,9600.0,0.6869,0.3131,0.0
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,3.0,33552.0,75.0,1696978.75,60.43,55,0.85193,0.14807,33552.0,11184.0,0.37931,0.62069,0.0
NonResidential,Retail Store,DOWNTOWN,1.0,2.0,26270.0,32.0,1560461.75,33.78,80,1.0,0.0,26270.0,13135.0,0.68191,0.31809,0.0
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,3.0,57620.0,50.0,2385395.0,16.63,85,0.86428,0.13572,57620.0,19206.667,1.0,0.0,0.0
NonResidential,Mixed Use Property,DOWNTOWN,1.0,2.0,28696.0,,418348.5,2.92,55,0.78812,0.21188,28696.0,14348.0,1.0,0.0,0.0
NonResidential,Hotel,DOWNTOWN,1.0,5.0,57800.0,87.0,2443065.25,66.29,20,1.0,0.0,57800.0,11560.0,0.563,0.437,0.0
NonResidential,Other,DOWNTOWN,1.0,2.0,31890.0,2.0,1858224.625,12.95,55,1.0,0.0,31890.0,15945.0,1.0,0.0,0.0
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,2.0,44098.0,53.0,1441900.5,41.69,85,0.69024,0.30976,44098.0,22049.0,0.68755,0.0,0.31245
NonResidential,Restaurant,DOWNTOWN,1.0,3.0,22381.0,,3532966.5,126.78,85,1.0,0.0,22381.0,7460.333,0.37335,0.62665,0.0
NonResidential,Laboratory,DOWNTOWN,0.0,4.0,49249.0,,33268410.0,1266.06,85,1.0,0.0,46261.5,12312.25,0.32628,0.67372,0.0
NonResidential,Retail Store,DOWNTOWN,1.0,1.0,24825.0,,439521.0938,11.14,85,0.94912,0.05088,24825.0,24825.0,0.60183,0.39817,0.0
NonResidential,Medical Office,DOWNTOWN,1.0,4.0,26670.0,51.0,1553208.375,10.83,55,1.0,0.0,26670.0,6667.5,0.99998,2e-05,0.0
Nonresidential COS,Other,DOWNTOWN,1.0,2.0,37740.0,,3095882.0,86.02,85,1.0,0.0,37740.0,18870.0,0.54891,0.45109,0.0
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,1.0,23752.0,,1067153.75,30.33,45,1.0,0.0,23752.0,23752.0,0.53512,0.46488,0.0
NonResidential,Hotel,DOWNTOWN,1.0,4.0,44416.0,61.0,2669564.25,72.78,40,1.0,0.0,44416.0,11104.0,0.56022,0.43978,0.0
NonResidential,Mixed Use Property,DOWNTOWN,1.0,2.0,33792.0,,2547848.0,30.6,5,0.3233,0.6767,33792.0,16896.0,0.89082,0.10918,0.0
NonResidential,Worship Facility,Northwest,1.0,2.0,45991.0,77.0,1145535.75,36.43,80,1.0,0.0,45991.0,22995.5,0.46182,0.53818,0.0
NonResidential,Residence Hall,NORTHEAST,1.0,3.0,21499.0,85.0,605130.6875,4.22,90,1.0,0.0,21499.0,7166.333,1.0,0.0,0.0
NonResidential,Small- and Mid-Sized Office,NORTHEAST,1.0,2.0,20384.0,16.0,1791071.375,13.91,20,1.0,0.0,20384.0,10192.0,0.98272,0.01728,0.0
NonResidential,Retail Store,NORTHEAST,1.0,2.0,39265.0,,5238803.0,47.12,55,1.0,0.0,39265.0,19632.5,0.95615,0.04385,0.0
NonResidential,Retail Store,NORTHEAST,1.0,2.0,54284.0,18.0,6778694.0,63.61,55,1.0,0.0,54284.0,27142.0,0.9477,0.0523,0.0
NonResidential,Retail Store,NORTHEAST,1.0,1.0,23409.0,67.0,2545405.0,28.41,55,1.0,0.0,23409.0,23409.0,0.90915,0.09085,0.0
NonResidential,Retail Store,NORTHEAST,1.0,1.0,63153.0,,4644178.0,47.66,10,1.0,0.0,63153.0,63153.0,0.92867,0.07133,0.0
NonResidential,Hotel,NORTHEAST,2.0,2.0,24100.0,91.0,1587454.75,46.57,50,1.0,0.0,12050.0,12050.0,0.51528,0.48472,0.0
NonResidential,Restaurant,DOWNTOWN,1.0,3.0,33600.0,,4475650.0,101.99,85,1.0,0.0,33600.0,11200.0,0.65718,0.34282,0.0
NonResidential,Other,DOWNTOWN,1.0,4.0,32356.0,81.0,1857154.75,74.92,80,1.0,0.0,32356.0,8089.0,0.52474,0.0,0.47526
NonResidential,Hotel,DOWNTOWN,1.0,7.0,61180.0,24.0,3993913.25,126.3,50,0.78817,0.21183,61180.0,8740.0,0.46568,0.53432,0.0
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,5.0,43506.0,51.0,3460275.5,99.15,30,0.74141,0.25859,43506.0,8701.2,0.53004,0.46996,0.0
NonResidential,Worship Facility,Northwest,1.0,2.0,23931.0,88.0,496477.3125,18.66,100,1.0,0.0,23931.0,11965.5,0.33652,0.66348,0.0
NonResidential,Worship Facility,Northwest,1.0,2.0,21393.0,57.0,845961.375,32.64,60,1.0,0.0,21393.0,10696.5,0.31486,0.68514,0.0
NonResidential,Mixed Use Property,SOUTHEAST,1.0,2.0,47560.0,80.0,1132489.625,33.23,20,1.0,0.0,47560.0,23780.0,0.51506,0.48494,0.0
NonResidential,Senior Care Community,EAST,1.0,6.0,62334.0,100.0,1076733.25,34.98,5,1.0,0.0,62334.0,10389.0,0.44688,0.55312,0.0
NonResidential,Residence Hall,NORTHEAST,1.0,3.0,20960.0,,1500309.75,64.51,80,1.0,0.0,20960.0,6986.667,0.21915,0.78085,0.0
NonResidential,University,DOWNTOWN,1.0,3.0,28800.0,,717056.375,8.45,100,1.0,0.0,28800.0,9600.0,0.89581,0.10419,0.0
NonResidential,K-12 School,DOWNTOWN,1.0,2.0,21600.0,72.0,1261536.75,38.87,50,1.0,0.0,21600.0,10800.0,0.48332,0.51668,0.0
NonResidential,K-12 School,DOWNTOWN,1.0,3.0,22860.0,43.0,931148.625,6.49,15,1.0,0.0,22860.0,7620.0,1.0,0.0,0.0
NonResidential,Worship Facility,NORTHEAST,1.0,1.0,26366.0,88.0,888031.875,32.22,35,1.0,0.0,26366.0,26366.0,0.36463,0.63537,0.0
NonResidential,Worship Facility,SOUTHEAST,1.0,2.0,21732.0,2.0,860364.1875,23.59,45,1.0,0.0,21732.0,10866.0,0.55693,0.44307,0.0
NonResidential,Mixed Use Property,BALLARD,1.0,1.0,21060.0,,350264.5938,6.69,65,1.0,0.0,21060.0,21060.0,0.73709,0.26291,0.0
NonResidential,Mixed Use Property,BALLARD,1.0,4.0,20539.0,,1678458.75,37.31,50,1.0,0.0,20539.0,5134.75,0.66932,0.33068,0.0
NonResidential,Retail Store,NORTHEAST,1.0,3.0,32960.0,71.0,813641.0,5.67,110,1.0,0.0,32960.0,10986.667,1.0,0.0,0.0
NonResidential,Other,NORTHEAST,1.0,3.0,29636.0,,688641.8125,4.8,90,1.0,0.0,29636.0,9878.667,1.0,0.0,0.0
NonResidential,Hotel,NORTHEAST,1.0,3.0,20571.0,72.0,716279.6875,4.99,80,1.0,0.0,20571.0,6857.0,1.0,0.0,0.0
NonResidential,Worship Facility,NORTHEAST,1.0,2.0,47992.0,17.0,3040195.5,118.37,85,1.0,0.0,47992.0,23996.0,0.30723,0.69277,0.0
NonResidential,Residence Hall,NORTHEAST,1.0,3.0,28572.0,16.0,2717863.25,89.57,15,1.0,0.0,28572.0,9524.0,0.4368,0.5632,0.0
NonResidential,Residence Hall,EAST,0.0,15.0,115775.0,94.0,2882489.75,20.09,25,0.72762,0.27238,46261.5,7718.333,1.0,0.0,0.0
NonResidential,Worship Facility,NORTHEAST,1.0,2.0,31386.0,52.0,1128179.125,27.14,10,1.0,0.0,31386.0,15693.0,0.62976,0.37024,0.0
Campus,K-12 School,NORTHEAST,5.0,3.0,21500.0,44.0,6689184.0,202.65,20,1.0,0.0,4300.0,7166.667,0.49448,0.50552,0.0
NonResidential,Small- and Mid-Sized Office,LAKE UNION,1.0,2.0,84116.0,68.0,2641681.75,20.08,0,0.68499,0.31501,84116.0,42058.0,0.98637,0.01363,0.0
NonResidential,Hotel,DOWNTOWN,1.0,9.0,104000.0,8.0,8690648.0,355.8,85,1.0,0.0,104000.0,11555.556,0.47865,0.10957,0.41177
NonResidential,Senior Care Community,SOUTHEAST,1.0,3.0,78374.0,98.0,3321035.75,23.15,30,1.0,0.0,78374.0,26124.667,1.0,0.0,0.0
NonResidential,Mixed Use Property,BALLARD,1.0,2.0,38784.0,,1841154.25,26.11,0,1.0,0.0,38784.0,19392.0,0.84372,0.15628,0.0
NonResidential,Other,GREATER DUWAMISH,1.0,2.0,41790.0,,2177075.0,33.37,40,1.0,0.0,41790.0,20895.0,0.81887,0.18113,0.0
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,5.0,39960.0,77.0,2178690.5,49.98,110,1.0,0.0,39960.0,7992.0,0.65389,0.34611,0.0
NonResidential,Warehouse,DOWNTOWN,1.0,5.0,33300.0,,90558.70313,0.63,110,1.0,0.0,33300.0,6660.0,1.0,0.0,0.0
NonResidential,Hotel,DOWNTOWN,1.0,11.0,36240.0,98.0,2147968.25,120.91,85,1.0,0.0,36240.0,3294.545,0.21246,0.24837,0.53917
NonResidential,Other,DOWNTOWN,1.0,3.0,39320.0,,3042875.5,145.48,85,0.82299,0.17701,39320.0,13106.667,0.31476,0.30227,0.38297
NonResidential,Other,DOWNTOWN,1.0,5.0,41536.0,,2735166.0,19.07,100,1.0,0.0,41536.0,8307.2,1.0,0.0,0.0
NonResidential,Hotel,DOWNTOWN,1.0,6.0,35820.0,94.0,3321603.0,130.58,100,1.0,0.0,35820.0,5970.0,0.29906,0.70094,0.0
NonResidential,K-12 School,SOUTHWEST,1.0,2.0,33462.0,76.0,3987215.5,185.23,85,1.0,0.0,33462.0,16731.0,0.1442,0.8558,0.0
NonResidential,K-12 School,SOUTHWEST,1.0,3.0,49744.0,98.0,2096835.5,89.29,45,1.0,0.0,49744.0,16581.333,0.22813,0.77187,0.0
NonResidential,Worship Facility,SOUTHWEST,1.0,2.0,37816.0,60.0,1411305.5,43.45,85,1.0,0.0,37816.0,18908.0,0.48379,0.51621,0.0
NonResidential,Mixed Use Property,SOUTHWEST,0.0,2.0,23315.0,,1354000.625,35.04,85,1.0,0.0,46261.5,11657.5,0.59012,0.40987,0.0
NonResidential,Mixed Use Property,SOUTHWEST,1.0,2.0,20700.0,,4265815.0,188.67,80,1.0,0.0,20700.0,10350.0,0.19251,0.80749,0.0
NonResidential,Other,SOUTHWEST,1.0,1.0,41521.0,,3343550.0,100.21,60,0.68392,0.31608,41521.0,41521.0,0.50148,0.49852,0.0
NonResidential,Supermarket / Grocery Store,SOUTHWEST,1.0,2.0,25762.0,100.0,1906384.875,13.29,65,1.0,0.0,25762.0,12881.0,1.0,0.0,0.0
NonResidential,Other,SOUTHWEST,1.0,1.0,33334.0,,6118300.5,210.3,25,1.0,0.0,33334.0,33334.0,0.40611,0.59389,0.0
NonResidential,Small- and Mid-Sized Office,SOUTHWEST,1.0,3.0,43387.0,60.0,2686765.0,34.15,30,1.0,0.0,43387.0,14462.333,0.87562,0.12438,0.0
NonResidential,Mixed Use Property,NORTH,1.0,1.0,39350.0,,267135.0938,1.86,30,1.0,0.0,39350.0,39350.0,1.0,0.0,0.0
NonResidential,Other,NORTH,0.0,1.0,22405.0,,3498214.75,134.57,60,1.0,0.0,46261.5,22405.0,0.31733,0.68267,0.0
SPS-District K-12,Other,NORTH,1.0,1.0,32590.0,,1361794.25,43.13,0,1.0,0.0,32590.0,32590.0,0.46462,0.53538,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1.0,1.0,37500.0,36.0,1811506.375,13.16,25,1.0,0.0,37500.0,37500.0,0.99359,0.00641,0.0
NonResidential,Medical Office,CENTRAL,1.0,2.0,39000.0,25.0,2615247.75,33.92,20,1.0,0.0,39000.0,19500.0,0.86996,0.13003,0.0
NonResidential,Other,SOUTHWEST,1.0,1.0,22180.0,,5089083.0,147.0,85,1.0,0.0,22180.0,22180.0,0.52503,0.47497,0.0
NonResidential,Distribution Center,GREATER DUWAMISH,1.0,1.0,25920.0,,1219744.75,12.48,40,1.0,0.0,25920.0,25920.0,0.92928,0.07072,0.0
NonResidential,Refrigerated Warehouse,GREATER DUWAMISH,1.0,1.0,25480.0,,741287.1875,5.17,55,1.0,0.0,25480.0,25480.0,1.0,0.0,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1.0,2.0,31000.0,,2301043.75,19.93,40,1.0,0.0,31000.0,15500.0,0.9634,0.0366,0.0
NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,1.0,1.0,29740.0,57.0,1467060.25,19.82,50,1.0,0.0,29740.0,29740.0,0.85831,0.14169,0.0
NonResidential,Distribution Center,GREATER DUWAMISH,1.0,1.0,23236.0,,433871.0,13.02,55,1.0,0.0,23236.0,23236.0,0.50083,0.49917,0.0
NonResidential,Small- and Mid-Sized Office,SOUTHEAST,1.0,3.0,38075.0,,1921801.25,19.04,0,1.0,0.0,38075.0,12691.667,0.93632,0.06368,0.0
NonResidential,Small- and Mid-Sized Office,SOUTHEAST,1.0,2.0,39170.0,81.0,2130673.75,63.06,40,1.0,0.0,39170.0,19585.0,0.50962,0.49038,0.0
Nonresidential COS,Other,SOUTHEAST,0.0,1.0,36070.0,,1441665.375,10.05,30,1.0,0.0,46261.5,36070.0,1.0,0.0,0.0
NonResidential,Other,SOUTHEAST,1.0,2.0,20047.0,,117438.3984,0.82,45,1.0,0.0,20047.0,10023.5,1.0,0.0,0.0
